year,ssp,alpha3,FractionPrimarytreatment,FractionSecondarytreatment,FractionTertiarytreatment,FractionQuarternarytreatment
2050,SSP3,CAF,0.00,0.00,0.00,0.00
2050,SSP3,CAN,0.00,0.70,0.22,0.00
2050,SSP3,CHE,0.00,0.11,0.87,0.00
2050,SSP3,CHL,0.25,0.24,0.24,0.00
2050,SSP3,CHN,0.00,0.67,0.12,0.00
2050,SSP3,CIV,0.02,0.00,0.00,0.00
2050,SSP3,CMR,0.00,0.00,0.00,0.00
2050,SSP3,COD,0.00,0.00,0.00,0.00
2050,SSP3,COG,0.03,0.02,0.00,0.00
2050,SSP3,COL,0.12,0.00,0.00,0.00
2050,SSP3,COM,0.01,0.00,0.00,0.00
2050,SSP3,CPV,0.00,0.21,0.00,0.00
2050,SSP3,CRI,0.25,0.07,0.00,0.00
2050,SSP3,CUB,0.10,0.10,0.00,0.00
2050,SSP3,CYP,0.00,0.80,0.00,0.00
2050,SSP3,CZE,0.00,0.09,0.80,0.00
2050,SSP3,DEU,0.02,0.02,0.93,0.00
2050,SSP3,DJI,0.04,0.00,0.00,0.00
2050,SSP3,DMA,0.26,0.07,0.00,0.00
2050,SSP3,DNK,0.00,0.02,0.89,0.00
2050,SSP3,DOM,0.22,0.15,0.00,0.00
2050,SSP3,DZA,0.13,0.00,0.00,0.00
2050,SSP3,ECU,0.16,0.00,0.00,0.00
2050,SSP3,EGY,0.11,0.37,0.00,0.00
2050,SSP3,ERI,0.01,0.00,0.00,0.00
2050,SSP3,ESH,0.00,0.38,0.00,0.00
2050,SSP3,ESP,0.02,0.24,0.69,0.00
2050,SSP3,EST,0.00,0.04,0.81,0.00
2050,SSP3,ETH,0.01,0.00,0.00,0.00
2050,SSP3,FIN,0.00,0.00,0.89,0.00
2050,SSP3,FJI,0.04,0.00,0.00,0.00
2050,SSP3,FLK,0.00,0.26,0.00,0.00
2050,SSP3,FRA,0.00,0.10,0.82,0.00
2050,SSP3,FRO,0.00,0.69,0.22,0.00
2050,SSP3,GAB,0.02,0.00,0.00,0.00
2050,SSP3,GBR,0.00,0.12,0.85,0.00
2050,SSP3,GEO,0.19,0.00,0.00,0.00
2050,SSP3,GHA,0.02,0.00,0.00,0.00
2050,SSP3,GIN,0.01,0.00,0.00,0.00
2050,SSP3,GLP,0.00,0.42,0.00,0.00
2050,SSP3,GMB,0.02,0.00,0.00,0.00
2050,SSP3,GNB,0.02,0.00,0.00,0.00
2050,SSP3,GNQ,0.02,0.00,0.00,0.00
2050,SSP3,GRC,0.00,0.06,0.70,0.00
2050,SSP3,GRD,0.08,0.14,0.00,0.00
2050,SSP3,GRL,0.00,0.78,0.17,0.00
2050,SSP3,GTM,0.54,0.00,0.00,0.00
2050,SSP3,GUF,0.00,0.26,0.00,0.00
2050,SSP3,GUY,0.02,0.00,0.00,0.00
2050,SSP3,HKG,0.00,0.62,0.38,0.00
2050,SSP3,HND,0.10,0.00,0.00,0.00
2050,SSP3,HRV,0.20,0.45,0.01,0.00
2050,SSP3,HTI,0.00,0.00,0.00,0.00
2050,SSP3,HUN,0.00,0.09,0.76,0.00
2050,SSP3,IDN,0.32,0.01,0.00,0.00
2050,SSP3,IND,0.19,0.00,0.00,0.00
2050,SSP3,IRL,0.00,0.09,0.70,0.00
2050,SSP3,IRN,0.22,0.00,0.00,0.00
2050,SSP3,IRQ,0.35,0.07,0.00,0.00
2050,SSP3,ISL,0.00,0.72,0.26,0.00
2050,SSP3,ISR,0.05,0.35,0.52,0.00
2050,SSP3,ITA,0.03,0.19,0.41,0.00
2050,SSP3,JAM,0.08,0.00,0.00,0.00
2050,SSP3,JOR,0.00,0.63,0.00,0.00
2050,SSP3,JPN,0.00,0.47,0.34,0.00
2050,SSP3,KAZ,0.00,0.47,0.09,0.00
2050,SSP3,KEN,0.05,0.00,0.00,0.00
2050,SSP3,KGZ,0.12,0.00,0.00,0.00
2050,SSP3,KHM,0.05,0.00,0.00,0.00
2050,SSP3,KNA,0.00,0.03,0.21,0.00
2050,SSP3,KOR,0.00,0.68,0.29,0.00
2050,SSP3,KWT,0.00,0.10,0.90,0.00
2050,SSP3,LAO,0.21,0.02,0.00,0.00
2050,SSP3,LBN,0.11,0.00,0.00,0.00
2050,SSP3,LBR,0.01,0.00,0.00,0.00
2050,SSP3,LBY,0.11,0.00,0.00,0.00
2050,SSP3,LCA,0.01,0.00,0.00,0.00
2050,SSP3,LIE,0.00,0.11,0.89,0.00
2050,SSP3,LKA,0.05,0.06,0.00,0.00
2050,SSP3,LSO,0.01,0.00,0.00,0.00
2050,SSP3,LTU,0.00,0.07,0.84,0.00
2050,SSP3,LUX,0.00,0.11,0.87,0.00
2050,SSP3,LVA,0.00,0.12,0.77,0.00
2050,SSP3,MAR,0.21,0.00,0.00,0.00
2050,SSP3,MDA,0.00,0.28,0.00,0.00
2050,SSP3,MDG,0.01,0.00,0.00,0.00
2050,SSP3,MEX,0.03,0.35,0.00,0.00
2050,SSP3,MKD,0.61,0.18,0.00,0.00
2050,SSP3,MLI,0.01,0.00,0.00,0.00
2050,SSP3,MLT,0.00,0.95,0.03,0.00
2050,SSP3,MMR,0.03,0.01,0.00,0.00
2050,SSP3,MNG,0.00,0.24,0.36,0.00
2050,SSP3,MOZ,0.01,0.00,0.00,0.00
2050,SSP3,MRT,0.02,0.00,0.00,0.00
2050,SSP3,MSR,0.35,0.13,0.00,0.00
2050,SSP3,MTQ,0.25,0.00,0.00,0.00
2050,SSP3,MUS,0.19,0.06,0.00,0.00
2050,SSP3,MWI,0.01,0.00,0.00,0.00
2050,SSP3,MYS,0.35,0.54,0.00,0.00
2050,SSP3,NAM,0.19,0.00,0.00,0.00
2050,SSP3,NCL,0.44,0.42,0.00,0.00
2050,SSP3,NER,0.00,0.00,0.00,0.00
2050,SSP3,NGA,0.03,0.00,0.00,0.00
2050,SSP3,NIC,0.38,0.00,0.00,0.00
2050,SSP3,NLD,0.00,0.01,0.99,0.00
2050,SSP3,NOR,0.00,0.13,0.78,0.00
2050,SSP3,NPL,0.03,0.00,0.00,0.00
2050,SSP3,NZL,0.05,0.12,0.66,0.00
2050,SSP3,OMN,0.10,0.00,0.00,0.00
2050,SSP3,PAK,0.15,0.00,0.00,0.00
2050,SSP3,PAN,0.00,0.43,0.10,0.00
2050,SSP3,PER,0.47,0.00,0.00,0.00
2050,SSP3,PHL,0.07,0.01,0.00,0.00
2050,SSP3,PNG,0.02,0.00,0.00,0.00
2050,SSP3,POL,0.00,0.09,0.74,0.00
2050,SSP3,PRI,0.64,0.00,0.00,0.00
2050,SSP3,PRK,0.00,0.10,0.39,0.00
2050,SSP3,PRT,0.06,0.49,0.10,0.00
2050,SSP3,PRY,0.18,0.13,0.00,0.00
2050,SSP3,QAT,0.00,0.00,0.88,0.00
2050,SSP3,REU,0.01,0.00,0.00,0.00
2050,SSP3,ROU,0.00,0.27,0.37,0.00
2050,SSP3,RUS,0.01,0.68,0.00,0.00
2050,SSP3,RWA,0.01,0.00,0.00,0.00
2050,SSP3,SAU,0.01,0.20,0.38,0.00
2050,SSP3,SEN,0.02,0.00,0.00,0.00
2050,SSP3,SGP,0.00,0.00,1.00,0.00
2050,SSP3,SLB,0.00,0.00,0.00,0.00
2050,SSP3,SLE,0.00,0.00,0.00,0.00
2050,SSP3,SLV,0.03,0.00,0.00,0.00
2050,SSP3,SOM,0.01,0.00,0.00,0.00
2050,SSP3,SPM,0.44,0.48,0.00,0.00
2050,SSP3,STP,0.00,0.00,0.00,0.00
2050,SSP3,SUR,0.12,0.00,0.00,0.00
2050,SSP3,SVK,0.00,0.58,0.24,0.00
2050,SSP3,SVN,0.00,0.27,0.42,0.00
2050,SSP3,SWE,0.00,0.11,0.85,0.00
2050,SSP3,SWZ,0.01,0.00,0.00,0.00
2050,SSP3,SYR,0.34,0.00,0.00,0.00
2050,SSP3,TCA,0.00,0.03,0.23,0.00
2050,SSP3,TCD,0.00,0.00,0.00,0.00
2050,SSP3,TGO,0.00,0.00,0.00,0.00
2050,SSP3,THA,0.10,0.09,0.00,0.00
2050,SSP3,TJK,0.00,0.14,0.00,0.00
2050,SSP3,TKM,0.00,0.35,0.20,0.00
2050,SSP3,TLS,0.35,0.11,0.00,0.00
2050,SSP3,TON,0.00,0.00,0.00,0.00
2050,SSP3,TTO,0.05,0.00,0.00,0.00
2050,SSP3,TUN,0.00,0.52,0.02,0.00
2050,SSP3,TUR,0.15,0.24,0.39,0.00
2050,SSP3,TZA,0.00,0.00,0.00,0.00
2050,SSP3,UGA,0.00,0.00,0.00,0.00
2050,SSP3,UKR,0.02,0.26,0.00,0.00
2050,SSP3,URY,0.04,0.21,0.00,0.00
2050,SSP3,USA,0.00,0.22,0.68,0.00
2050,SSP3,UZB,0.09,0.17,0.00,0.00
2050,SSP3,VCT,0.00,0.00,0.00,0.00
2050,SSP3,VEN,0.42,0.04,0.00,0.00
2050,SSP3,VIR,0.26,0.00,0.00,0.00
2050,SSP3,VNM,0.06,0.01,0.00,0.00
2050,SSP3,VUT,0.00,0.00,0.00,0.00
2050,SSP3,WSM,0.00,0.00,0.00,0.00
2050,SSP3,YEM,0.19,0.00,0.00,0.00
2050,SSP3,ZAF,0.28,0.28,0.00,0.00
2050,SSP3,ZMB,0.01,0.00,0.00,0.00
2050,SSP3,ZWE,0.04,0.00,0.00,0.00
2100,SSP3,ABW,0.00,0.09,0.75,0.00
2100,SSP3,AFG,0.03,0.00,0.00,0.00
2100,SSP3,AGO,0.13,0.00,0.00,0.00
2100,SSP3,AIA,0.00,0.08,0.61,0.00
2100,SSP3,ALB,0.55,0.42,0.01,0.00
2100,SSP3,AND,0.00,0.33,0.67,0.00
2100,SSP3,ARE,0.00,0.82,0.10,0.00
2100,SSP3,ARG,0.12,0.12,0.00,0.00
2100,SSP3,ARM,0.36,0.00,0.00,0.00
2100,SSP3,ASM,0.00,0.77,0.22,0.00
2100,SSP3,AUS,0.15,0.11,0.51,0.00
2100,SSP3,AUT,0.00,0.01,0.91,0.00
2100,SSP3,AZE,0.36,0.00,0.00,0.00
2100,SSP3,BDI,0.01,0.00,0.00,0.00
2100,SSP3,BEL,0.00,0.06,0.91,0.00
2100,SSP3,BEN,0.01,0.00,0.00,0.00
2100,SSP3,BFA,0.01,0.00,0.00,0.00
2100,SSP3,BGD,0.03,0.00,0.00,0.00
2100,SSP3,BGR,0.00,0.10,0.79,0.00
2100,SSP3,BHR,0.00,0.00,0.91,0.00
2100,SSP3,BHS,0.07,0.00,0.00,0.00
2100,SSP3,BIH,0.46,0.34,0.01,0.00
2100,SSP3,BLR,0.09,0.62,0.18,0.00
2100,SSP3,BLZ,0.35,0.08,0.00,0.00
2100,SSP3,BOL,0.80,0.05,0.00,0.00
2100,SSP3,BRA,0.10,0.19,0.03,0.00
2100,SSP3,BRB,0.03,0.00,0.00,0.00
2100,SSP3,BRN,0.00,0.60,0.00,0.00
2100,SSP3,BTN,0.26,0.07,0.00,0.00
2100,SSP3,BWA,0.00,0.01,0.00,0.00
2100,SSP3,CAF,0.00,0.00,0.00,0.00
2100,SSP3,CAN,0.00,0.11,0.87,0.00
2100,SSP3,CHE,0.00,0.11,0.87,0.00
2100,SSP3,CHL,0.25,0.24,0.24,0.00
2100,SSP3,CHN,0.00,0.68,0.12,0.00
2100,SSP3,CIV,0.02,0.00,0.00,0.00
2100,SSP3,CMR,0.00,0.00,0.00,0.00
2100,SSP3,COD,0.00,0.00,0.00,0.00
2100,SSP3,COG,0.24,0.26,0.00,0.00
2100,SSP3,COL,0.12,0.00,0.00,0.00
2100,SSP3,COM,0.01,0.00,0.00,0.00
2100,SSP3,CPV,0.00,0.21,0.00,0.00
2100,SSP3,CRI,0.25,0.07,0.00,0.00
2100,SSP3,CUB,0.10,0.10,0.00,0.00
2100,SSP3,CYP,0.00,0.10,0.78,0.00
2100,SSP3,CZE,0.00,0.09,0.81,0.00
2100,SSP3,DEU,0.02,0.02,0.93,0.00
2100,SSP3,DJI,0.04,0.00,0.00,0.00
2100,SSP3,DMA,0.08,0.42,0.00,0.00
2100,SSP3,DNK,0.00,0.02,0.90,0.00
2100,SSP3,DOM,0.15,0.35,0.00,0.00
2100,SSP3,DZA,0.13,0.00,0.00,0.00
2100,SSP3,ECU,0.23,0.00,0.00,0.00
2100,SSP3,EGY,0.11,0.48,0.00,0.00
2100,SSP3,ERI,0.01,0.00,0.00,0.00
2100,SSP3,ESH,0.00,0.43,0.00,0.00
2100,SSP3,ESP,0.00,0.18,0.82,0.00
2100,SSP3,EST,0.00,0.04,0.81,0.00
2100,SSP3,ETH,0.01,0.00,0.00,0.00
2100,SSP3,FIN,0.00,0.00,0.92,0.00
2100,SSP3,FJI,0.47,0.45,0.00,0.00
2100,SSP3,FLK,0.00,0.26,0.00,0.00
2100,SSP3,FRA,0.00,0.11,0.87,0.00
2100,SSP3,FRO,0.00,0.31,0.60,0.00
2100,SSP3,GAB,0.02,0.00,0.00,0.00
2100,SSP3,GBR,0.00,0.11,0.87,0.00
2100,SSP3,GEO,0.19,0.00,0.00,0.00
2100,SSP3,GHA,0.02,0.00,0.00,0.00
2100,SSP3,GIN,0.01,0.00,0.00,0.00
2100,SSP3,GLP,0.00,0.48,0.00,0.00
2100,SSP3,GMB,0.02,0.00,0.00,0.00
2100,SSP3,GNB,0.02,0.00,0.00,0.00
2100,SSP3,GNQ,0.02,0.00,0.00,0.00
2100,SSP3,GRC,0.00,0.06,0.72,0.00
2100,SSP3,GRD,0.00,0.28,0.11,0.00
2100,SSP3,GRL,0.00,0.42,0.54,0.00
2100,SSP3,GTM,0.04,0.78,0.00,0.00
2100,SSP3,GUF,0.00,0.26,0.00,0.00
2100,SSP3,GUY,0.02,0.00,0.00,0.00
2100,SSP3,HKG,0.00,0.11,0.89,0.00
2100,SSP3,HND,0.77,0.00,0.00,0.00
2100,SSP3,HRV,0.03,0.79,0.01,0.00
2100,SSP3,HTI,0.00,0.00,0.00,0.00
2100,SSP3,HUN,0.00,0.10,0.76,0.00
2100,SSP3,IDN,0.32,0.01,0.00,0.00
2100,SSP3,IND,0.19,0.00,0.00,0.00
2100,SSP3,IRL,0.00,0.09,0.75,0.00
2100,SSP3,IRN,0.22,0.00,0.00,0.00
2100,SSP3,IRQ,0.45,0.07,0.00,0.00
2100,SSP3,ISL,0.00,0.11,0.87,0.00
2100,SSP3,ISR,0.05,0.35,0.52,0.00
2100,SSP3,ITA,0.03,0.19,0.44,0.00
2100,SSP3,JAM,0.08,0.00,0.00,0.00
2100,SSP3,JOR,0.00,0.73,0.00,0.00
2100,SSP3,JPN,0.00,0.29,0.56,0.00
2100,SSP3,KAZ,0.00,0.47,0.09,0.00
2100,SSP3,KEN,0.05,0.00,0.00,0.00
2100,SSP3,KGZ,0.12,0.00,0.00,0.00
2100,SSP3,KHM,0.05,0.00,0.00,0.00
2100,SSP3,KNA,0.00,0.04,0.36,0.00
2100,SSP3,KOR,0.00,0.11,0.88,0.00
2100,SSP3,KWT,0.00,0.10,0.90,0.00
2100,SSP3,LAO,0.41,0.02,0.00,0.00
2100,SSP3,LBN,0.11,0.00,0.00,0.00
2100,SSP3,LBR,0.01,0.00,0.00,0.00
2100,SSP3,LBY,0.11,0.00,0.00,0.00
2100,SSP3,LCA,0.29,0.00,0.00,0.00
2100,SSP3,LIE,0.00,0.11,0.89,0.00
2100,SSP3,LKA,0.05,0.06,0.00,0.00
2100,SSP3,LSO,0.01,0.00,0.00,0.00
2100,SSP3,LTU,0.00,0.07,0.84,0.00
2100,SSP3,LUX,0.00,0.11,0.87,0.00
2100,SSP3,LVA,0.00,0.10,0.80,0.00
2100,SSP3,MAR,0.21,0.00,0.00,0.00
2100,SSP3,MDA,0.00,0.28,0.00,0.00
2100,SSP3,MDG,0.01,0.00,0.00,0.00
2100,SSP3,MEX,0.03,0.35,0.00,0.00
2100,SSP3,MKD,0.00,0.72,0.15,0.00
2100,SSP3,MLI,0.01,0.00,0.00,0.00
2100,SSP3,MLT,0.00,0.11,0.88,0.00
2100,SSP3,MMR,0.03,0.01,0.00,0.00
2100,SSP3,MNG,0.00,0.09,0.75,0.00
2100,SSP3,MOZ,0.01,0.00,0.00,0.00
2100,SSP3,MRT,0.02,0.00,0.00,0.00
2100,SSP3,MSR,0.06,0.59,0.00,0.00
2100,SSP3,MTQ,0.50,0.00,0.00,0.00
2100,SSP3,MUS,0.19,0.06,0.00,0.00
2100,SSP3,MWI,0.01,0.00,0.00,0.00
2100,SSP3,MYS,0.00,0.63,0.27,0.00
2100,SSP3,NAM,0.19,0.00,0.00,0.00
2100,SSP3,NCL,0.00,0.16,0.76,0.00
2100,SSP3,NER,0.00,0.00,0.00,0.00
2100,SSP3,NGA,0.03,0.00,0.00,0.00
2100,SSP3,NIC,0.39,0.35,0.00,0.00
2100,SSP3,NLD,0.00,0.01,0.99,0.00
2100,SSP3,NOR,0.00,0.11,0.88,0.00
2100,SSP3,NPL,0.03,0.00,0.00,0.00
2100,SSP3,NZL,0.00,0.11,0.87,0.00
2100,SSP3,OMN,0.10,0.00,0.00,0.00
2100,SSP3,PAK,0.15,0.00,0.00,0.00
2100,SSP3,PAN,0.00,0.38,0.26,0.00
2100,SSP3,PER,0.47,0.00,0.00,0.00
2100,SSP3,PHL,0.31,0.24,0.00,0.00
2100,SSP3,PNG,0.41,0.00,0.00,0.00
2100,SSP3,POL,0.00,0.10,0.75,0.00
2100,SSP3,PRI,0.64,0.00,0.00,0.00
2100,SSP3,PRK,0.00,0.10,0.39,0.00
2100,SSP3,PRT,0.00,0.74,0.10,0.00
2100,SSP3,PRY,0.00,0.44,0.08,0.00
2100,SSP3,QAT,0.00,0.00,0.88,0.00
2100,SSP3,REU,0.01,0.00,0.00,0.00
2100,SSP3,ROU,0.00,0.14,0.65,0.00
2100,SSP3,RUS,0.01,0.68,0.00,0.00
2100,SSP3,RWA,0.01,0.00,0.00,0.00
2100,SSP3,SAU,0.01,0.20,0.38,0.00
2100,SSP3,SEN,0.02,0.00,0.00,0.00
2100,SSP3,SGP,0.00,0.00,1.00,0.00
2100,SSP3,SLB,0.31,0.00,0.00,0.00
2100,SSP3,SLE,0.00,0.00,0.00,0.00
2100,SSP3,SLV,0.03,0.00,0.00,0.00
2100,SSP3,SOM,0.01,0.00,0.00,0.00
2100,SSP3,SPM,0.35,0.61,0.00,0.00
2100,SSP3,STP,0.00,0.00,0.00,0.00
2100,SSP3,SUR,0.14,0.16,0.00,0.00
2100,SSP3,SVK,0.00,0.53,0.30,0.00
2100,SSP3,SVN,0.01,0.26,0.46,0.00
2100,SSP3,SWE,0.00,0.11,0.87,0.00
2100,SSP3,SWZ,0.01,0.00,0.00,0.00
2100,SSP3,SYR,0.34,0.00,0.00,0.00
2100,SSP3,TCA,0.00,0.05,0.38,0.00
2100,SSP3,TCD,0.00,0.00,0.00,0.00
2100,SSP3,TGO,0.00,0.00,0.00,0.00
2100,SSP3,THA,0.10,0.09,0.00,0.00
2100,SSP3,TJK,0.00,0.14,0.00,0.00
2100,SSP3,TKM,0.00,0.39,0.21,0.00
2100,SSP3,TLS,0.00,0.26,0.49,0.00
2100,SSP3,TON,0.13,0.41,0.00,0.00
2100,SSP3,TTO,0.05,0.00,0.00,0.00
2100,SSP3,TUN,0.00,0.52,0.02,0.00
2100,SSP3,TUR,0.15,0.24,0.39,0.00
2100,SSP3,TZA,0.00,0.00,0.00,0.00
2100,SSP3,UGA,0.19,0.00,0.00,0.00
2100,SSP3,UKR,0.02,0.33,0.00,0.00
2100,SSP3,URY,0.04,0.21,0.00,0.00
2100,SSP3,USA,0.00,0.20,0.72,0.00
2100,SSP3,UZB,0.09,0.20,0.00,0.00
2100,SSP3,VCT,0.00,0.00,0.00,0.00
2100,SSP3,VEN,0.74,0.04,0.00,0.00
2100,SSP3,VIR,0.51,0.00,0.00,0.00
2100,SSP3,VNM,0.06,0.01,0.00,0.00
2100,SSP3,VUT,0.69,0.07,0.00,0.00
2100,SSP3,WSM,0.24,0.27,0.00,0.00
2100,SSP3,YEM,0.19,0.00,0.00,0.00
2100,SSP3,ZAF,0.28,0.28,0.00,0.00
2100,SSP3,ZMB,0.19,0.00,0.00,0.00
2100,SSP3,ZWE,0.04,0.00,0.00,0.00
2025,SSP4,ABW,0.08,0.02,0.18,0.00
2025,SSP4,AFG,0.09,0.01,0.00,0.00
2025,SSP4,AGO,0.12,0.01,0.00,0.00
2025,SSP4,AIA,0.03,0.07,0.08,0.00
2025,SSP4,ALB,0.18,0.14,0.01,0.00
2025,SSP4,AND,0.02,0.60,0.31,0.00
2025,SSP4,ARE,0.12,0.59,0.15,0.00
2025,SSP4,ARG,0.31,0.13,0.00,0.00
2025,SSP4,ARM,0.36,0.12,0.00,0.00
2025,SSP4,ASM,0.05,0.35,0.16,0.00
2025,SSP4,AUS,0.17,0.26,0.39,0.00
2025,SSP4,AUT,0.00,0.01,0.92,0.00
2025,SSP4,AZE,0.23,0.08,0.01,0.00
2025,SSP4,BDI,0.02,0.00,0.00,0.00
2025,SSP4,BEL,0.00,0.08,0.72,0.00
2025,SSP4,BEN,0.03,0.00,0.00,0.00
2025,SSP4,BFA,0.04,0.00,0.00,0.00
2025,SSP4,BGD,0.07,0.01,0.00,0.00
2025,SSP4,BGR,0.01,0.27,0.31,0.00
2025,SSP4,BHR,0.12,0.16,0.59,0.00
2025,SSP4,BHS,0.07,0.05,0.03,0.00
2025,SSP4,BIH,0.13,0.16,0.01,0.00
2025,SSP4,BLR,0.03,0.55,0.23,0.00
2025,SSP4,BLZ,0.06,0.05,0.01,0.00
2025,SSP4,BOL,0.24,0.08,0.03,0.00
2025,SSP4,BRA,0.17,0.20,0.03,0.00
2025,SSP4,BRB,0.02,0.01,0.02,0.00
2025,SSP4,BRN,0.00,0.37,0.03,0.00
2025,SSP4,BTN,0.02,0.09,0.02,0.00
2025,SSP4,BWA,0.05,0.00,0.01,0.00
2025,SSP4,CAF,0.01,0.00,0.00,0.00
2025,SSP4,CAN,0.11,0.49,0.21,0.00
2025,SSP4,CHE,0.00,0.18,0.80,0.00
2025,SSP4,CHL,0.23,0.19,0.36,0.00
2025,SSP4,CHN,0.11,0.17,0.16,0.00
2025,SSP4,CIV,0.10,0.01,0.00,0.00
2025,SSP4,CMR,0.03,0.00,0.00,0.00
2025,SSP4,COD,0.04,0.00,0.00,0.00
2025,SSP4,COG,0.01,0.05,0.00,0.00
2025,SSP4,COL,0.44,0.09,0.00,0.00
2025,SSP4,COM,0.04,0.00,0.00,0.00
2025,SSP4,CPV,0.13,0.06,0.00,0.00
2025,SSP4,CRI,0.04,0.07,0.04,0.00
2025,SSP4,CUB,0.24,0.05,0.00,0.00
2025,SSP4,CYP,0.00,0.35,0.15,0.00
2025,SSP4,CZE,0.00,0.09,0.72,0.00
2025,SSP4,DEU,0.01,0.03,0.93,0.00
2025,SSP4,DJI,0.06,0.02,0.00,0.00
2025,SSP4,DMA,0.05,0.08,0.02,0.00
2025,SSP4,DNK,0.02,0.02,0.87,0.00
2025,SSP4,DOM,0.16,0.10,0.05,0.00
2025,SSP4,DZA,0.43,0.06,0.00,0.00
2025,SSP4,ECU,0.25,0.06,0.00,0.00
2025,SSP4,EGY,0.20,0.26,0.03,0.00
2025,SSP4,ERI,0.03,0.00,0.00,0.00
2025,SSP4,ESH,0.05,0.31,0.02,0.00
2025,SSP4,ESP,0.02,0.27,0.67,0.00
2025,SSP4,EST,0.01,0.11,0.70,0.00
2025,SSP4,ETH,0.04,0.00,0.00,0.00
2025,SSP4,FIN,0.00,0.00,0.85,0.00
2025,SSP4,FJI,0.12,0.00,0.00,0.00
2025,SSP4,FLK,0.07,0.25,0.02,0.00
2025,SSP4,FRA,0.00,0.25,0.59,0.00
2025,SSP4,FRO,0.03,0.60,0.26,0.00
2025,SSP4,GAB,0.02,0.00,0.00,0.00
2025,SSP4,GBR,0.00,0.38,0.59,0.00
2025,SSP4,GEO,0.26,0.09,0.00,0.00
2025,SSP4,GHA,0.05,0.01,0.00,0.00
2025,SSP4,GIN,0.06,0.00,0.00,0.00
2025,SSP4,GLP,0.12,0.28,0.02,0.00
2025,SSP4,GMB,0.04,0.00,0.00,0.00
2025,SSP4,GNB,0.03,0.00,0.00,0.00
2025,SSP4,GNQ,0.03,0.00,0.00,0.00
2025,SSP4,GRC,0.09,0.14,0.58,0.00
2025,SSP4,GRD,0.02,0.02,0.05,0.00
2025,SSP4,GRL,0.01,0.44,0.46,0.00
2025,SSP4,GTM,0.22,0.10,0.01,0.00
2025,SSP4,GUF,0.09,0.22,0.02,0.00
2025,SSP4,GUY,0.02,0.05,0.01,0.00
2025,SSP4,HKG,0.29,0.19,0.23,0.00
2025,SSP4,HND,0.28,0.06,0.00,0.00
2025,SSP4,HRV,0.14,0.26,0.06,0.00
2025,SSP4,HTI,0.06,0.01,0.00,0.00
2025,SSP4,HUN,0.04,0.27,0.46,0.00
2025,SSP4,IDN,0.01,0.10,0.03,0.00
2025,SSP4,IND,0.06,0.09,0.01,0.00
2025,SSP4,IRL,0.09,0.33,0.28,0.00
2025,SSP4,IRN,0.15,0.07,0.00,0.00
2025,SSP4,IRQ,0.08,0.11,0.02,0.00
2025,SSP4,ISL,0.56,0.06,0.20,0.00
2025,SSP4,ISR,0.04,0.34,0.55,0.00
2025,SSP4,ITA,0.03,0.21,0.46,0.00
2025,SSP4,JAM,0.14,0.05,0.00,0.00
2025,SSP4,JOR,0.10,0.53,0.04,0.00
2025,SSP4,JPN,0.00,0.42,0.34,0.00
2025,SSP4,KAZ,0.13,0.20,0.12,0.00
2025,SSP4,KEN,0.07,0.01,0.00,0.00
2025,SSP4,KGZ,0.17,0.03,0.00,0.00
2025,SSP4,KHM,0.11,0.01,0.00,0.00
2025,SSP4,KNA,0.00,0.01,0.06,0.00
2025,SSP4,KOR,0.23,0.29,0.39,0.00
2025,SSP4,KWT,0.16,0.23,0.61,0.00
2025,SSP4,LAO,0.08,0.06,0.00,0.00
2025,SSP4,LBN,0.18,0.12,0.02,0.00
2025,SSP4,LBR,0.05,0.00,0.00,0.00
2025,SSP4,LBY,0.26,0.04,0.00,0.00
2025,SSP4,LCA,0.02,0.02,0.04,0.00
2025,SSP4,LIE,0.00,0.41,0.54,0.00
2025,SSP4,LKA,0.02,0.05,0.01,0.00
2025,SSP4,LSO,0.03,0.00,0.00,0.00
2025,SSP4,LTU,0.08,0.10,0.58,0.00
2025,SSP4,LUX,0.03,0.45,0.47,0.00
2025,SSP4,LVA,0.02,0.28,0.41,0.00
2025,SSP4,MAR,0.35,0.08,0.00,0.00
2025,SSP4,MDA,0.05,0.29,0.00,0.00
2025,SSP4,MDG,0.04,0.00,0.00,0.00
2025,SSP4,MEX,0.17,0.27,0.03,0.00
2025,SSP4,MKD,0.09,0.16,0.03,0.00
2025,SSP4,MLI,0.05,0.00,0.00,0.00
2025,SSP4,MLT,0.05,0.35,0.10,0.00
2025,SSP4,MMR,0.02,0.02,0.00,0.00
2025,SSP4,MNG,0.08,0.02,0.16,0.00
2025,SSP4,MOZ,0.03,0.00,0.00,0.00
2025,SSP4,MRT,0.04,0.01,0.00,0.00
2025,SSP4,MSR,0.10,0.12,0.01,0.00
2025,SSP4,MTQ,0.30,0.06,0.00,0.00
2025,SSP4,MUS,0.16,0.04,0.00,0.00
2025,SSP4,MWI,0.06,0.00,0.00,0.00
2025,SSP4,MYS,0.36,0.19,0.05,0.00
2025,SSP4,NAM,0.23,0.05,0.00,0.00
2025,SSP4,NCL,0.04,0.16,0.06,0.00
2025,SSP4,NER,0.03,0.00,0.00,0.00
2025,SSP4,NGA,0.06,0.01,0.00,0.00
2025,SSP4,NIC,0.14,0.05,0.00,0.00
2025,SSP4,NLD,0.00,0.01,0.98,0.00
2025,SSP4,NOR,0.16,0.04,0.65,0.00
