alpha3,ssp,year,gdp_per_capita,turbulent_economy
MUS,SSP3,2100,68478.02,False
MUS,SSP4,2024,27844.9,False
MUS,SSP4,2025,29191.8,False
MUS,SSP4,2030,34392.02,False
MUS,SSP4,2050,60284.21,False
MUS,SSP4,2100,134226.36,False
MUS,SSP5,2024,27844.9,False
MUS,SSP5,2025,29191.8,False
MUS,SSP5,2030,34824.61,False
MUS,SSP5,2050,74897.36,False
MUS,SSP5,2100,222828.63,False
MWI,SSP1,2024,1634.25,False
MWI,SSP1,2025,1637.93,False
MWI,SSP1,2030,1835.5,False
MWI,SSP1,2050,4799.24,False
MWI,SSP1,2100,37253.01,False
MWI,SSP2,2024,1634.25,False
MWI,SSP2,2025,1637.93,False
MWI,SSP2,2030,1816.11,False
MWI,SSP2,2050,3997.77,False
MWI,SSP2,2100,26568.39,False
MWI,SSP3,2024,1634.25,False
MWI,SSP3,2025,1637.93,False
MWI,SSP3,2030,1802.23,False
MWI,SSP3,2050,3085.01,False
MWI,SSP3,2100,6499.29,False
MWI,SSP4,2024,1634.25,False
MWI,SSP4,2025,1637.93,False
MWI,SSP4,2030,1804.61,False
MWI,SSP4,2050,3145.16,False
MWI,SSP4,2100,7026.3,False
MWI,SSP5,2024,1634.25,False
MWI,SSP5,2025,1637.93,False
MWI,SSP5,2030,1841.24,False
MWI,SSP5,2050,5725.54,False
MWI,SSP5,2100,62638.55,False
MYS,SSP1,2024,34116.23,False
MYS,SSP1,2025,35426.12,False
MYS,SSP1,2030,41430.7,False
MYS,SSP1,2050,61680.33,False
MYS,SSP1,2100,106422.47,False
MYS,SSP2,2024,34116.23,False
MYS,SSP2,2025,35426.12,False
MYS,SSP2,2030,41209.17,False
MYS,SSP2,2050,58028.79,False
MYS,SSP2,2100,98489.96,False
MYS,SSP3,2024,34116.23,False
MYS,SSP3,2025,35426.12,False
MYS,SSP3,2030,41170.47,False
MYS,SSP3,2050,52184.57,False
MYS,SSP3,2100,58041.39,False
MYS,SSP4,2024,34116.23,False
MYS,SSP4,2025,35426.12,False
MYS,SSP4,2030,41057.94,False
MYS,SSP4,2050,58015.89,False
MYS,SSP4,2100,100621.93,False
MYS,SSP5,2024,34116.23,False
MYS,SSP5,2025,35426.12,False
MYS,SSP5,2030,41113.78,False
MYS,SSP5,2050,67634.87,False
MYS,SSP5,2100,166953.64,False
NAM,SSP1,2024,10276.37,False
NAM,SSP1,2025,10437.83,False
NAM,SSP1,2030,11138.45,False
NAM,SSP1,2050,19636.69,False
NAM,SSP1,2100,68248.44,False
NAM,SSP2,2024,10276.37,False
NAM,SSP2,2025,10437.83,False
NAM,SSP2,2030,11086.96,False
NAM,SSP2,2050,17952.98,False
NAM,SSP2,2100,58934.39,False
NAM,SSP3,2024,10276.37,False
NAM,SSP3,2025,10437.83,False
NAM,SSP3,2030,11039.13,False
NAM,SSP3,2050,15255.91,False
NAM,SSP3,2100,26183.78,False
NAM,SSP4,2024,10276.37,False
NAM,SSP4,2025,10437.83,False
NAM,SSP4,2030,11068.54,False
NAM,SSP4,2050,17589.39,False
NAM,SSP4,2100,57250.71,False
NAM,SSP5,2024,10276.37,False
NAM,SSP5,2025,10437.83,False
NAM,SSP5,2030,11178.03,False
NAM,SSP5,2050,22451.35,False
NAM,SSP5,2100,109354.83,False
NER,SSP1,2024,1795.65,False
NER,SSP1,2025,1850.66,False
NER,SSP1,2030,2191.81,False
NER,SSP1,2050,6061.44,False
NER,SSP1,2100,49559.73,False
NER,SSP2,2024,1795.65,False
NER,SSP2,2025,1850.66,False
NER,SSP2,2030,2128.7,False
NER,SSP2,2050,4654.68,False
NER,SSP2,2100,33058.18,False
NER,SSP3,2024,1795.65,False
NER,SSP3,2025,1850.66,False
NER,SSP3,2030,2087.45,False
NER,SSP3,2050,3369.22,False
NER,SSP3,2100,8818.28,False
NER,SSP4,2024,1795.65,False
NER,SSP4,2025,1850.66,False
NER,SSP4,2030,2088.65,False
NER,SSP4,2050,3464.09,False
NER,SSP4,2100,10958.19,False
NER,SSP5,2024,1795.65,False
NER,SSP5,2025,1850.66,False
NER,SSP5,2030,2195.54,False
NER,SSP5,2050,7228.19,False
NER,SSP5,2100,82875.16,False
NGA,SSP1,2024,7994.04,False
NGA,SSP1,2025,8051.59,False
NGA,SSP1,2030,8701.75,False
NGA,SSP1,2050,16919.23,False
NGA,SSP1,2100,80779.85,False
NGA,SSP2,2024,7994.04,False
NGA,SSP2,2025,8051.59,False
NGA,SSP2,2030,8552.74,False
NGA,SSP2,2050,14029.21,False
NGA,SSP2,2100,56000.15,False
NGA,SSP3,2024,7994.04,False
NGA,SSP3,2025,8051.59,False
NGA,SSP3,2030,8448.45,False
NGA,SSP3,2050,11265.47,False
NGA,SSP3,2100,18640.61,False
NGA,SSP4,2024,7994.04,False
NGA,SSP4,2025,8051.59,False
NGA,SSP4,2030,8450.61,False
NGA,SSP4,2050,12013.5,False
NGA,SSP4,2100,32465.21,False
NGA,SSP5,2024,7994.04,False
NGA,SSP5,2025,8051.59,False
NGA,SSP5,2030,8708.64,False
NGA,SSP5,2050,19640.25,False
NGA,SSP5,2100,132299.19,False
NIC,SSP1,2024,7661.09,False
NIC,SSP1,2025,7920.44,False
NIC,SSP1,2030,9018.39,False
NIC,SSP1,2050,21704.58,False
NIC,SSP1,2100,120282.1,False
NIC,SSP2,2024,7661.09,False
NIC,SSP2,2025,7920.44,False
NIC,SSP2,2030,8930.22,False
NIC,SSP2,2050,17996.71,False
NIC,SSP2,2100,96718.15,False
NIC,SSP3,2024,7661.09,False
NIC,SSP3,2025,7920.44,False
NIC,SSP3,2030,8803.53,False
NIC,SSP3,2050,13209.86,False
NIC,SSP3,2100,25671.63,False
NIC,SSP4,2024,7661.09,False
NIC,SSP4,2025,7920.44,False
NIC,SSP4,2030,8835.23,False
NIC,SSP4,2050,14945.49,False
NIC,SSP4,2100,54219.8,False
NIC,SSP5,2024,7661.09,False
NIC,SSP5,2025,7920.44,False
NIC,SSP5,2030,9132.53,False
NIC,SSP5,2050,26976.13,False
NIC,SSP5,2100,200136.32,False
NLD,SSP1,2024,70493.91,False
NLD,SSP1,2025,72073.95,False
NLD,SSP1,2030,78287.3,False
NLD,SSP1,2050,102548.21,False
NLD,SSP1,2100,145167.01,False
NLD,SSP2,2024,70493.91,False
NLD,SSP2,2025,72073.95,False
NLD,SSP2,2030,78285.78,False
NLD,SSP2,2050,97869.41,False
NLD,SSP2,2100,130083.97,False
NLD,SSP3,2024,70493.91,False
NLD,SSP3,2025,72073.95,False
NLD,SSP3,2030,78132.65,False
NLD,SSP3,2050,85944.94,False
NLD,SSP3,2100,71473.67,False
NLD,SSP4,2024,70493.91,False
NLD,SSP4,2025,72073.95,False
NLD,SSP4,2030,78746.43,False
NLD,SSP4,2050,101367.67,False
NLD,SSP4,2100,126924.76,False
NLD,SSP5,2024,70493.91,False
NLD,SSP5,2025,72073.95,False
NLD,SSP5,2030,78167.0,False
NLD,SSP5,2050,113734.6,False
NLD,SSP5,2100,223896.9,False
NOR,SSP1,2024,94803.67,False
NOR,SSP1,2025,96335.36,False
NOR,SSP1,2030,103008.16,False
NOR,SSP1,2050,136129.67,False
NOR,SSP1,2100,212160.7,False
NOR,SSP2,2024,94803.67,False
NOR,SSP2,2025,96335.36,False
NOR,SSP2,2030,102967.96,False
NOR,SSP2,2050,128398.68,False
NOR,SSP2,2100,189296.14,False
NOR,SSP3,2024,94803.67,False
NOR,SSP3,2025,96335.36,False
NOR,SSP3,2030,103315.63,False
NOR,SSP3,2050,114145.51,False
NOR,SSP3,2100,104636.32,False
NOR,SSP4,2024,94803.67,False
NOR,SSP4,2025,96335.36,False
NOR,SSP4,2030,103713.0,False
NOR,SSP4,2050,135209.01,False
NOR,SSP4,2100,185807.7,False
NOR,SSP5,2024,94803.67,False
NOR,SSP5,2025,96335.36,False
NOR,SSP5,2030,102005.03,False
NOR,SSP5,2050,147975.33,False
NOR,SSP5,2100,324055.6,False
NPL,SSP1,2024,5047.42,False
NPL,SSP1,2025,5206.63,False
NPL,SSP1,2030,6471.01,False
NPL,SSP1,2050,17742.54,False
NPL,SSP1,2100,89383.82,False
NPL,SSP2,2024,5047.42,False
NPL,SSP2,2025,5206.63,False
NPL,SSP2,2030,6408.69,False
NPL,SSP2,2050,14451.44,False
NPL,SSP2,2100,73850.82,False
NPL,SSP3,2024,5047.42,False
NPL,SSP3,2025,5206.63,False
NPL,SSP3,2030,6307.69,False
NPL,SSP3,2050,10274.71,False
NPL,SSP3,2100,21963.15,False
NPL,SSP4,2024,5047.42,False
NPL,SSP4,2025,5206.63,False
NPL,SSP4,2030,6350.64,False
NPL,SSP4,2050,11875.23,False
NPL,SSP4,2100,46355.46,False
NPL,SSP5,2024,5047.42,False
NPL,SSP5,2025,5206.63,False
NPL,SSP5,2030,6577.07,False
NPL,SSP5,2050,22433.51,False
NPL,SSP5,2100,148533.85,False
NZL,SSP1,2024,48325.37,False
NZL,SSP1,2025,49301.16,False
NZL,SSP1,2030,54347.68,False
NZL,SSP1,2050,79515.89,False
NZL,SSP1,2100,129619.89,False
NZL,SSP2,2024,48325.37,False
NZL,SSP2,2025,49301.16,False
NZL,SSP2,2030,54258.91,False
NZL,SSP2,2050,72631.33,False
NZL,SSP2,2100,117990.07,False
NZL,SSP3,2024,48325.37,False
NZL,SSP3,2025,49301.16,False
NZL,SSP3,2030,54177.95,False
NZL,SSP3,2050,61584.51,False
NZL,SSP3,2100,61459.02,False
NZL,SSP4,2024,48325.37,False
NZL,SSP4,2025,49301.16,False
NZL,SSP4,2030,54631.17,False
NZL,SSP4,2050,79624.72,False
NZL,SSP4,2100,120337.06,False
NZL,SSP5,2024,48325.37,False
NZL,SSP5,2025,49301.16,False
NZL,SSP5,2030,54067.06,False
NZL,SSP5,2050,88746.61,False
NZL,SSP5,2100,199114.81,False
OMN,SSP1,2024,36721.08,False
OMN,SSP1,2025,37139.11,False
OMN,SSP1,2030,40767.48,False
OMN,SSP1,2050,63446.12,False
OMN,SSP1,2100,148672.41,False
OMN,SSP2,2024,36721.08,False
OMN,SSP2,2025,37139.11,False
OMN,SSP2,2030,40460.3,False
OMN,SSP2,2050,57220.85,False
OMN,SSP2,2100,130358.62,False
OMN,SSP3,2024,36721.08,False
OMN,SSP3,2025,37139.11,False
OMN,SSP3,2030,40320.35,False
OMN,SSP3,2050,47911.8,False
OMN,SSP3,2100,62420.82,False
OMN,SSP4,2024,36721.08,False
OMN,SSP4,2025,37139.11,False
OMN,SSP4,2030,40263.41,False
OMN,SSP4,2050,59281.4,False
OMN,SSP4,2100,137890.8,False
OMN,SSP5,2024,36721.08,False
OMN,SSP5,2025,37139.11,False
OMN,SSP5,2030,40533.28,False
OMN,SSP5,2050,71909.57,False
OMN,SSP5,2100,240758.61,False
PAK,SSP1,2024,5502.07,False
PAK,SSP1,2025,5580.64,False
PAK,SSP1,2030,6525.66,False
PAK,SSP1,2050,15530.56,False
PAK,SSP1,2100,85815.07,False
PAK,SSP2,2024,5502.07,False
PAK,SSP2,2025,5580.64,False
PAK,SSP2,2030,6444.04,False
PAK,SSP2,2050,12835.95,False
PAK,SSP2,2100,62519.99,False
PAK,SSP3,2024,5502.07,False
PAK,SSP3,2025,5580.64,False
PAK,SSP3,2030,6350.89,False
PAK,SSP3,2050,9925.89,False
PAK,SSP3,2100,17822.74,False
PAK,SSP4,2024,5502.07,False
PAK,SSP4,2025,5580.64,False
PAK,SSP4,2030,6373.96,False
PAK,SSP4,2050,10896.43,False
PAK,SSP4,2100,34545.46,False
PAK,SSP5,2024,5502.07,False
PAK,SSP5,2025,5580.64,False
PAK,SSP5,2030,6579.27,False
PAK,SSP5,2050,18777.61,False
PAK,SSP5,2100,141324.22,False
PAN,SSP1,2024,36394.92,False
PAN,SSP1,2025,38831.05,False
PAN,SSP1,2030,44976.12,False
PAN,SSP1,2050,70517.26,False
PAN,SSP1,2100,136452.85,False
PAN,SSP2,2024,36394.92,False
PAN,SSP2,2025,38831.05,False
PAN,SSP2,2030,44633.35,False
PAN,SSP2,2050,64477.97,False
PAN,SSP2,2100,125226.74,False
PAN,SSP3,2024,36394.92,False
PAN,SSP3,2025,38831.05,False
PAN,SSP3,2030,44316.52,False
PAN,SSP3,2050,55561.64,False
PAN,SSP3,2100,66040.37,False
PAN,SSP4,2024,36394.92,False
PAN,SSP4,2025,38831.05,False
PAN,SSP4,2030,44338.76,False
PAN,SSP4,2050,66159.37,False
PAN,SSP4,2100,133787.04,False
PAN,SSP5,2024,36394.92,False
PAN,SSP5,2025,38831.05,False
PAN,SSP5,2030,44965.67,False
PAN,SSP5,2050,79440.45,False
PAN,SSP5,2100,214098.86,False
PER,SSP1,2024,15708.83,False
PER,SSP1,2025,16276.63,False
PER,SSP1,2030,18266.99,False
PER,SSP1,2050,33645.57,False
PER,SSP1,2100,101677.54,False
PER,SSP2,2024,15708.83,False
PER,SSP2,2025,16276.63,False
PER,SSP2,2030,18137.39,False
PER,SSP2,2050,29355.75,False
PER,SSP2,2100,86090.71,False
PER,SSP3,2024,15708.83,False
PER,SSP3,2025,16276.63,False
PER,SSP3,2030,17946.11,False
PER,SSP3,2050,23588.46,False
PER,SSP3,2100,33564.99,False
PER,SSP4,2024,15708.83,False
PER,SSP4,2025,16276.63,False
PER,SSP4,2030,18029.95,False
PER,SSP4,2050,30011.6,False
PER,SSP4,2100,91681.49,False
PER,SSP5,2024,15708.83,False
PER,SSP5,2025,16276.63,False
PER,SSP5,2030,18431.44,False
PER,SSP5,2050,40050.77,False
PER,SSP5,2100,163837.08,False
PHL,SSP1,2024,10378.17,False
PHL,SSP1,2025,10852.35,False
PHL,SSP1,2030,13968.93,False
PHL,SSP1,2050,30574.67,False
PHL,SSP1,2100,78255.78,False
PHL,SSP2,2024,10378.17,False
PHL,SSP2,2025,10852.35,False
PHL,SSP2,2030,13817.37,False
PHL,SSP2,2050,26225.57,False
PHL,SSP2,2100,66887.99,False
PHL,SSP3,2024,10378.17,False
PHL,SSP3,2025,10852.35,False
PHL,SSP3,2030,13648.49,False
PHL,SSP3,2050,20432.65,False
PHL,SSP3,2100,29169.71,False
PHL,SSP4,2024,10378.17,False
PHL,SSP4,2025,10852.35,False
PHL,SSP4,2030,13678.95,False
PHL,SSP4,2050,22537.56,False
PHL,SSP4,2100,48309.65,False
PHL,SSP5,2024,10378.17,False
PHL,SSP5,2025,10852.35,False
PHL,SSP5,2030,14052.61,False
PHL,SSP5,2050,35865.68,False
PHL,SSP5,2100,123788.41,False
PNG,SSP1,2024,4292.71,False
PNG,SSP1,2025,4338.97,False
PNG,SSP1,2030,4746.99,False
PNG,SSP1,2050,11986.95,False
PNG,SSP1,2100,90359.54,False
PNG,SSP2,2024,4292.71,False
PNG,SSP2,2025,4338.97,False
PNG,SSP2,2030,4695.15,False
PNG,SSP2,2050,9570.71,False
PNG,SSP2,2100,64323.23,False
PNG,SSP3,2024,4292.71,False
PNG,SSP3,2025,4338.97,False
PNG,SSP3,2030,4664.61,False
PNG,SSP3,2050,6878.68,False
PNG,SSP3,2100,13332.59,False
PNG,SSP4,2024,4292.71,False
PNG,SSP4,2025,4338.97,False
PNG,SSP4,2030,4651.5,False
PNG,SSP4,2050,7768.45,False
PNG,SSP4,2100,32109.75,False
PNG,SSP5,2024,4292.71,False
PNG,SSP5,2025,4338.97,False
PNG,SSP5,2030,4719.64,False
PNG,SSP5,2050,14606.23,False
PNG,SSP5,2100,151670.31,False
POL,SSP1,2024,45153.04,False
POL,SSP1,2025,46666.7,False
POL,SSP1,2030,56043.51,False
POL,SSP1,2050,84890.04,False
POL,SSP1,2100,121344.01,False
POL,SSP2,2024,45153.04,False
POL,SSP2,2025,46666.7,False
POL,SSP2,2030,55973.37,False
POL,SSP2,2050,80655.52,False
POL,SSP2,2100,115062.14,False
POL,SSP3,2024,45153.04,False
POL,SSP3,2025,46666.7,False
POL,SSP3,2030,55657.37,False
POL,SSP3,2050,70072.27,False
POL,SSP3,2100,66366.95,False
POL,SSP4,2024,45153.04,False
POL,SSP4,2025,46666.7,False
POL,SSP4,2030,56360.18,False
POL,SSP4,2050,84861.58,False
POL,SSP4,2100,113158.41,False
POL,SSP5,2024,45153.04,False
POL,SSP5,2025,46666.7,False
POL,SSP5,2030,56387.5,False
POL,SSP5,2050,95682.41,False
POL,SSP5,2100,186821.59,False
PRI,SSP1,2024,44216.43,False
PRI,SSP1,2025,44807.02,False
PRI,SSP1,2030,49504.78,False
PRI,SSP1,2050,69299.28,False
PRI,SSP1,2100,112480.65,False
PRI,SSP2,2024,44216.43,False
PRI,SSP2,2025,44807.02,False
PRI,SSP2,2030,49477.09,False
PRI,SSP2,2050,66604.82,False
PRI,SSP2,2100,108336.33,False
PRI,SSP3,2024,44216.43,False
PRI,SSP3,2025,44807.02,False
PRI,SSP3,2030,48806.74,False
PRI,SSP3,2050,58842.17,False
PRI,SSP3,2100,64792.93,False
PRI,SSP4,2024,44216.43,False
PRI,SSP4,2025,44807.02,False
PRI,SSP4,2030,49538.82,False
PRI,SSP4,2050,68471.67,False
PRI,SSP4,2100,113859.78,False
PRI,SSP5,2024,44216.43,False
PRI,SSP5,2025,44807.02,False
PRI,SSP5,2030,50965.07,False
PRI,SSP5,2050,83238.71,False
PRI,SSP5,2100,186891.53,False
PRT,SSP1,2024,42228.16,False
PRT,SSP1,2025,43822.67,False
PRT,SSP1,2030,48964.83,False
PRT,SSP1,2050,73300.55,False
PRT,SSP1,2100,120613.2,False
PRT,SSP2,2024,42228.16,False
PRT,SSP2,2025,43822.67,False
PRT,SSP2,2030,48994.46,False
PRT,SSP2,2050,69696.98,False
PRT,SSP2,2100,111120.37,False
PRT,SSP3,2024,42228.16,False
PRT,SSP3,2025,43822.67,False
PRT,SSP3,2030,48971.42,False
PRT,SSP3,2050,61772.92,False
PRT,SSP3,2100,63120.86,False
PRT,SSP4,2024,42228.16,False
PRT,SSP4,2025,43822.67,False
PRT,SSP4,2030,49253.55,False
PRT,SSP4,2050,73258.71,False
PRT,SSP4,2100,110284.7,False
PRT,SSP5,2024,42228.16,False
PRT,SSP5,2025,43822.67,False
PRT,SSP5,2030,48905.17,False
PRT,SSP5,2050,81282.7,False
PRT,SSP5,2100,181391.53,False
PRY,SSP1,2024,16367.49,False
PRY,SSP1,2025,16681.81,False
PRY,SSP1,2030,18864.79,False
PRY,SSP1,2050,32878.32,False
PRY,SSP1,2100,97203.88,False
PRY,SSP2,2024,16367.49,False
PRY,SSP2,2025,16681.81,False
PRY,SSP2,2030,18702.77,False
PRY,SSP2,2050,29290.47,False
PRY,SSP2,2100,81333.08,False
PRY,SSP3,2024,16367.49,False
PRY,SSP3,2025,16681.81,False
PRY,SSP3,2030,18504.4,False
PRY,SSP3,2050,24664.5,False
PRY,SSP3,2100,33795.12,False
PRY,SSP4,2024,16367.49,False
PRY,SSP4,2025,16681.81,False
PRY,SSP4,2030,18569.37,False
PRY,SSP4,2050,29416.38,False
PRY,SSP4,2100,84964.76,False
PRY,SSP5,2024,16367.49,False
PRY,SSP5,2025,16681.81,False
PRY,SSP5,2030,19014.02,False
PRY,SSP5,2050,38501.85,False
PRY,SSP5,2100,156842.68,False
PSE,SSP1,2024,4190.91,True
PSE,SSP1,2025,4190.91,True
PSE,SSP1,2030,4323.79,True
PSE,SSP1,2050,9460.02,True
PSE,SSP1,2100,56355.82,True
PSE,SSP2,2024,4190.91,True
PSE,SSP2,2025,4190.91,True
PSE,SSP2,2030,4278.79,True
PSE,SSP2,2050,7818.19,True
PSE,SSP2,2100,43786.5,True
PSE,SSP3,2024,4190.91,True
PSE,SSP3,2025,4190.91,True
PSE,SSP3,2030,4211.3,True
PSE,SSP3,2050,5737.07,True
PSE,SSP3,2100,13164.95,True
PSE,SSP4,2024,4190.91,True
PSE,SSP4,2025,4190.91,True
PSE,SSP4,2030,4233.08,True
PSE,SSP4,2050,7451.48,True
PSE,SSP4,2100,41373.42,True
PSE,SSP5,2024,4190.91,True
PSE,SSP5,2025,4190.91,True
PSE,SSP5,2030,4363.19,True
PSE,SSP5,2050,11489.77,True
PSE,SSP5,2100,92081.8,True
QAT,SSP1,2024,111314.25,False
QAT,SSP1,2025,112321.44,False
QAT,SSP1,2030,123233.02,False
QAT,SSP1,2050,127255.95,False
QAT,SSP1,2100,169699.37,False
QAT,SSP2,2024,111314.25,False
QAT,SSP2,2025,112321.44,False
QAT,SSP2,2030,122844.97,False
QAT,SSP2,2050,125009.25,False
QAT,SSP2,2100,174284.6,False
QAT,SSP3,2024,111314.25,False
QAT,SSP3,2025,112321.44,False
QAT,SSP3,2030,126014.58,False
QAT,SSP3,2050,128472.79,False
QAT,SSP3,2100,127595.49,False
QAT,SSP4,2024,111314.25,False
QAT,SSP4,2025,112321.44,False
QAT,SSP4,2030,123027.34,False
QAT,SSP4,2050,130774.27,False
QAT,SSP4,2100,187739.71,False
QAT,SSP5,2024,111314.25,False
QAT,SSP5,2025,112321.44,False
QAT,SSP5,2030,117487.05,False
QAT,SSP5,2050,132076.06,False
QAT,SSP5,2100,277107.08,False
ROU,SSP1,2024,40503.83,False
ROU,SSP1,2025,42256.58,False
ROU,SSP1,2030,49382.64,False
ROU,SSP1,2050,78050.87,False
ROU,SSP1,2100,137548.35,False
ROU,SSP2,2024,40503.83,False
ROU,SSP2,2025,42256.58,False
ROU,SSP2,2030,49372.06,False
ROU,SSP2,2050,71853.25,False
ROU,SSP2,2100,122064.89,False
ROU,SSP3,2024,40503.83,False
ROU,SSP3,2025,42256.58,False
ROU,SSP3,2030,48968.28,False
ROU,SSP3,2050,61201.66,False
ROU,SSP3,2100,62579.51,False
ROU,SSP4,2024,40503.83,False
ROU,SSP4,2025,42256.58,False
ROU,SSP4,2030,49680.01,False
ROU,SSP4,2050,78641.24,False
ROU,SSP4,2100,131659.45,False
ROU,SSP5,2024,40503.83,False
ROU,SSP5,2025,42256.58,False
ROU,SSP5,2030,50114.48,False
ROU,SSP5,2050,91918.5,False
ROU,SSP5,2100,216696.88,False
RUS,SSP1,2024,41891.17,False
RUS,SSP1,2025,42483.67,False
RUS,SSP1,2030,46242.81,False
RUS,SSP1,2050,70598.25,False
RUS,SSP1,2100,171346.26,False
RUS,SSP2,2024,41891.17,False
RUS,SSP2,2025,42483.67,False
RUS,SSP2,2030,46280.43,False
RUS,SSP2,2050,66997.9,False
RUS,SSP2,2100,153268.54,False
RUS,SSP3,2024,41891.17,False
RUS,SSP3,2025,42483.67,False
RUS,SSP3,2030,46436.4,False
RUS,SSP3,2050,61189.45,False
RUS,SSP3,2100,85916.23,False
RUS,SSP4,2024,41891.17,False
RUS,SSP4,2025,42483.67,False
RUS,SSP4,2030,46552.7,False
RUS,SSP4,2050,70442.41,False
RUS,SSP4,2100,157986.29,False
RUS,SSP5,2024,41891.17,False
RUS,SSP5,2025,42483.67,False
RUS,SSP5,2030,45940.6,False
RUS,SSP5,2050,77668.86,False
RUS,SSP5,2100,270690.27,False
RWA,SSP1,2024,3325.01,False
RWA,SSP1,2025,3503.74,False
RWA,SSP1,2030,4491.34,False
RWA,SSP1,2050,11037.46,False
RWA,SSP1,2100,63181.6,False
RWA,SSP2,2024,3325.01,False
RWA,SSP2,2025,3503.74,False
RWA,SSP2,2030,4446.1,False
RWA,SSP2,2050,9263.46,False
RWA,SSP2,2100,46606.82,False
RWA,SSP3,2024,3325.01,False
RWA,SSP3,2025,3503.74,False
RWA,SSP3,2030,4421.04,False
RWA,SSP3,2050,7277.66,False
RWA,SSP3,2100,12740.79,False
RWA,SSP4,2024,3325.01,False
RWA,SSP4,2025,3503.74,False
RWA,SSP4,2030,4428.36,False
RWA,SSP4,2050,7453.65,False
RWA,SSP4,2100,14178.31,False
RWA,SSP5,2024,3325.01,False
RWA,SSP5,2025,3503.74,False
RWA,SSP5,2030,4512.08,False
RWA,SSP5,2050,13194.51,False
RWA,SSP5,2100,105768.41,False
SAU,SSP1,2024,63194.43,False
SAU,SSP1,2025,64656.46,False
SAU,SSP1,2030,75577.78,False
SAU,SSP1,2050,106627.48,False
SAU,SSP1,2100,144256.76,False
SAU,SSP2,2024,63194.43,False
SAU,SSP2,2025,64656.46,False
SAU,SSP2,2030,74927.52,False
SAU,SSP2,2050,99972.39,False
SAU,SSP2,2100,135973.59,False
SAU,SSP3,2024,63194.43,False
SAU,SSP3,2025,64656.46,False
SAU,SSP3,2030,74678.98,False
SAU,SSP3,2050,90373.64,False
SAU,SSP3,2100,84122.67,False
SAU,SSP4,2024,63194.43,False
SAU,SSP4,2025,64656.46,False
SAU,SSP4,2030,74757.14,False
SAU,SSP4,2050,101972.46,False
SAU,SSP4,2100,134205.49,False
SAU,SSP5,2024,63194.43,False
SAU,SSP5,2025,64656.46,False
SAU,SSP5,2030,75283.29,False
SAU,SSP5,2050,117962.31,False
SAU,SSP5,2100,229898.62,False
SDN,SSP1,2024,1861.4,False
SDN,SSP1,2025,1760.86,False
SDN,SSP1,2030,1987.71,False
SDN,SSP1,2050,3636.13,False
SDN,SSP1,2100,16402.9,False
SDN,SSP2,2024,1861.4,False
SDN,SSP2,2025,1760.86,False
SDN,SSP2,2030,1964.53,False
SDN,SSP2,2050,2864.48,False
SDN,SSP2,2100,11216.06,False
SDN,SSP3,2024,1861.4,False
SDN,SSP3,2025,1760.86,False
SDN,SSP3,2030,1931.88,False
SDN,SSP3,2050,1967.23,False
SDN,SSP3,2100,2244.55,False
SDN,SSP4,2024,1861.4,False
SDN,SSP4,2025,1760.86,False
SDN,SSP4,2030,1985.15,False
SDN,SSP4,2050,2245.96,False
SDN,SSP4,2100,2803.17,False
SDN,SSP5,2024,1861.4,False
SDN,SSP5,2025,1760.86,False
SDN,SSP5,2030,2000.15,False
SDN,SSP5,2050,4448.79,False
SDN,SSP5,2100,27586.38,False
SEN,SSP1,2024,4477.82,False
SEN,SSP1,2025,4659.94,False
SEN,SSP1,2030,5558.7,False
SEN,SSP1,2050,12162.97,False
SEN,SSP1,2100,53872.04,False
SEN,SSP2,2024,4477.82,False
SEN,SSP2,2025,4659.94,False
SEN,SSP2,2030,5464.67,False
SEN,SSP2,2050,10422.96,False
SEN,SSP2,2100,43374.63,False
SEN,SSP3,2024,4477.82,False
SEN,SSP3,2025,4659.94,False
SEN,SSP3,2030,5381.91,False
SEN,SSP3,2050,8306.23,False
SEN,SSP3,2100,17458.63,False
SEN,SSP4,2024,4477.82,False
SEN,SSP4,2025,4659.94,False
SEN,SSP4,2030,5393.6,False
SEN,SSP4,2050,9011.77,False
SEN,SSP4,2100,30613.25,False
SEN,SSP5,2024,4477.82,False
SEN,SSP5,2025,4659.94,False
SEN,SSP5,2030,5585.73,False
SEN,SSP5,2050,14114.25,False
SEN,SSP5,2100,86948.86,False
SGP,SSP1,2024,134548.76,False
SGP,SSP1,2025,138400.21,False
SGP,SSP1,2030,152289.48,False
SGP,SSP1,2050,172147.18,False
SGP,SSP1,2100,146614.34,False
SGP,SSP2,2024,134548.76,False
SGP,SSP2,2025,138400.21,False
SGP,SSP2,2030,152393.29,False
SGP,SSP2,2050,174639.43,False
SGP,SSP2,2100,160871.1,False
SGP,SSP3,2024,134548.76,False
SGP,SSP3,2025,138400.21,False
SGP,SSP3,2030,153931.29,False
SGP,SSP3,2050,180119.85,False
SGP,SSP3,2100,177173.08,False
SGP,SSP4,2024,134548.76,False
SGP,SSP4,2025,138400.21,False
SGP,SSP4,2030,152990.84,False
SGP,SSP4,2050,178566.15,False
SGP,SSP4,2100,164402.59,False
SGP,SSP5,2024,134548.76,False
SGP,SSP5,2025,138400.21,False
SGP,SSP5,2030,148825.08,False
SGP,SSP5,2050,160716.48,False
SGP,SSP5,2100,204895.91,False
SLB,SSP1,2024,2353.55,False
SLB,SSP1,2025,2313.28,False
SLB,SSP1,2030,2479.89,False
